startup_name,angel,startup_industry,region,startup_location,total_participation_in_percent,birthdate,count
Sanna Lindström GmbH,SFO_Investment_GmbH,ecommerce,frankfurt,mönchengladbach,5.465,1971-10-02 0:00:00,1
Pariot UG (haftungsbeschränkt),MXZ_Ventures_UG_(haftungsbeschränkt),hardware,other,dörpen,13.55825,1996-07-04 0:00:00,1
GP 9000 GmbH,Patentwert_PW_GmbH,gaming,berlin,berlin,4.419666667,1972-09-22 0:00:00,1
paiqo GmbH,kSsR_Beteiligungen_UG_(haftungsbeschränkt,service,berlin,paderborn,54.66666667,1978-02-26 0:00:00,1
Men.Care UG (haftungsbeschränkt),VGW_GmbH,ecommerce,munich,münchen,6.38,1967-05-02 0:00:00,1
voize GmbH,ADVINOS_GmbH,medicine_biotech,munich,potsdam,0.58,,1
Findigi GmbH,Prof._Dr._Harald_Gießen,finance,stuttgart,hamburg,17.5,1966-10-04 0:00:00,1
datalytix.io GmbH,Dr._Ulrich_Matthias_Jürgen_Meißner,advertising,frankfurt,stuttgart,4.003666667,1958-03-27 0:00:00,1
Creatext GmbH,Plaqee_Communications_UG,advertising,berlin,berlin,64.4,1995-05-25 0:00:00,1
HappyGlam GmbH,"Hamlin_UG_(haftungsbeschränkt),",ecommerce,hamburg,berlin,9.002,1986-06-14 0:00:00,1
NXT Pharma GmbH,Elias_Groll_Ventures_GmbH,food,stuttgart,berlin,2.0,1997-08-18 0:00:00,1
NXT Pharma GmbH,ESCEN_GmbH_in_BraunschweigESCEN_GmbH_in_Braunschweig,food,other,berlin,50.0,1983-07-22 0:00:00,1
Countercheck GmbH,DAILIGHT_Holding_GmbH,logistics,cologne,berlin,100.0,1969-10-11 0:00:00,1
findervest GmbH,"Kaiser,_Thomas",finance,munich,berlin,20.32,1964-12-26 0:00:00,1
onetask.ai GmbH,Excelling_Ventures_GmbH,software,frankfurt,eichwalde,0.86,1989-06-20 0:00:00,1
etalytics GmbH,Schünemann_Technology_UG_(haftungsbeschränkt),energy,berlin,darmstadt,12.305,1983-08-05 0:00:00,1
IRUBIS GmbH,Palacin_Holding_GmbH,medicine_biotech,stuttgart,münchen,13.185,1992-02-06 0:00:00,1
Vourus GmbH,Wilmking_GmbH_AG_Berlin_(Charlottenburg),software,berlin,regensburg,0.22925,1979-01-31 0:00:00,1
Vourus GmbH,Patrick_Fröse_Beteiligungsgesellschaft_UG_(haftungsbeschränkt),software,munich,regensburg,5.85,1981-09-21 0:00:00,1
Rysk GmbH,Dr._Johannes_Baulmann,legal_consulting,cologne,münchen,7.66265,1972-06-03 0:00:00,1
Proton Camera Innovations GmbH,A_Round_Capital_GmbH,hardware,munich,garbsen,7.7227,1981-03-26 0:00:00,1
includo GmbH,Friebertshäuser_Ventures_UG_(haftungsbeschränkt),ecommerce,berlin,würzburg,81.25,1993-03-29 0:00:00,1
StopApp GmbH,Jonoma_GmbH,mobility,munich,köln,2.006466667,1975-05-07 0:00:00,1
ZERO defects GmbH,"Hemati,_Abdul_Wahed",industry,frankfurt,berlin,25.0,1990-08-16 0:00:00,1
wyz GmbH,Pabst_Beteiligungs-_und_Verwaltungsgesellschaft_mbH_Berlin,food,berlin,schweinfurt,4.26835,1966-04-29 0:00:00,1
Healthmetrix GmbH,goodcap_ventures_UG_(haftungsbeschränkt),medicine_biotech,hamburg,berlin,16.81493333,1980-12-17 0:00:00,1
Lulo Capital GmbH,Bolz_Capital_UG_(haftungsbeschränkt),service,berlin,berlin,0.16,1981-11-04 0:00:00,1
Lulo Capital GmbH,Pascal_Kümper,service,hamburg,berlin,22.0,1984-01-23 0:00:00,1
Blaue Helden GmbH,CMVC_Christian_Müller_Ventures_&_Consulting_UG_(haftungsbeschränkt),ecommerce,cologne,bad homburg v. d. höhe,14.48666667,1963-10-19 0:00:00,1
AngelDesk GmbH,SixVenture_GmbH,finance,hamburg,dortmund,1.586425,1983-02-20 0:00:00,1
codevance software development GmbH,ESL_Holding_GmbH,industry,stuttgart,renningen,7.885,1982-06-08 0:00:00,1
codevance software development GmbH,Dr._Jens_Odewald,industry,cologne,renningen,1.2426,1940-09-21 0:00:00,1
Hope Applications GmbH,Klaus_Holzapfel,medicine_biotech,international,hamburg,0.6609,1966-03-14 0:00:00,1
baumento GmbH,Dr._Joana_Breidenbach_Verwaltungsgesellschaft_mbH,construction,berlin,bruchsal,31.86475,1965-05-16 0:00:00,1
natuamo GmbH,Cadence_Wealth_Capital_GmbH,food,munich,mannheim,0.49,1965-01-09 0:00:00,1
natuamo GmbH,Refined_Ventures_UG_(haftungsbeschränkt)_AG,food,berlin,mannheim,49.75725,1987-06-27 0:00:00,1
natuamo GmbH,JM_Venture_UG_(haftungsbeschränkt),food,cologne,mannheim,14.0879,1978-01-30 0:00:00,1
BeYourHero GmbH,Malte_Siewert,food,cologne,ratingen,1.77105,1974-12-08 0:00:00,1
BringLiesel GmbH,EP_Ventures_GmbH,ecommerce,munich,lübeck,13.46333333,1987-01-26 0:00:00,1
Pro View Block 2020 GmbH,Max_Lautenschläger_Beteiligungs_GmbH,blockchain_crypto,other,berlin,14.22885,1987-10-06 0:00:00,1
Kwara GmbH,Pik_Capital_GmbH_mit_Sitz_in_Berlin,finance,berlin,berlin,9.7939,1982-05-16 0:00:00,1
ConcR GmbH,JF_Ventures_GmbH,construction,stuttgart,berlin,45.0,1984-08-19 0:00:00,1
EichenCredit GmbH,Börner_Capital_GmbH,finance,international,berlin,4.7201,1985-11-02 0:00:00,1
OWN Capital GmbH,Rothert_Holding_UG_(haftungsbeschränkt),real_estate,other,berlin,16.5,1993-11-14 0:00:00,1
Vistas Technology GmbH,Karla_Janssen,industry,hamburg,berlin,0.1,1989-11-12 0:00:00,1
B.Lance UG (haftungsbeschränkt),Christian_Müller_geb._Hartmann,food,cologne,trebbin,60.0,1977-10-04 0:00:00,1
Enerfinity GmbH,Florian_Müller_Beteiligungsgesellschaft_UG_(haftungsbeschränkt),energy,berlin,münchen,17.415,1989-08-11 0:00:00,1
Carealytix GmbH,Elephant_Invest_GmbH,medicine_biotech,berlin,valley,0.0,1988-10-12 0:00:00,1
nowomed science UG (haftungsbeschränkt),SMS_Beteiligungs_UG_(haftungsbeschränkt),medicine_biotech,munich,magdeburg,26.11,1980-12-12 0:00:00,1
DEKORIE GmbH,Mutti_Ventures_GmbH,hardware,berlin,banzkow,1.05095,1986-12-11 0:00:00,1
ROY Kombucha GmbH,Pasquale_Ciociola,food,cologne,berlin,50.0,1987-03-30 0:00:00,1
BLOXS GmbH,Faraday_GmbH_i.G.,real_estate,international,grünwald,21.02,,1
mute-labs GmbH,JOHANNES_GERD_EDUARD_SCHRADER,real_estate,other,berlin,0.46,1977-02-11 0:00:00,1
CasuisTec GmbH,Seedamm-Partners_Capital_Consult_GmbH,software,frankfurt,düsseldorf,15.435,1964-06-13 0:00:00,1
MKAST UG (haftungsbeschränkt),Steffen_Schmidt,blockchain_crypto,other,großostheim,1.251,1977-09-11 0:00:00,1
Qompass Solutions GmbH,Grachia_Shakhazizian,industry,international,berlin,22.44925,1993-04-14 0:00:00,1
Inspire Technologies GmbH,Markus_Bauer,software,frankfurt,essen,0.8197,1978-04-27 0:00:00,1
EntoSys GmbH,J_Collect_GmbH,agriculture,munich,bremen,4.89,1975-07-18 0:00:00,1
Konfetti GmbH,SPARK_Invest_GmbH,tourism,hamburg,berlin,2.3217,1969-03-05 0:00:00,1
Local to go GmbH,Carlos_Gonzalez_Cadenas,food,international,cleebronn,0.1914,1979-06-28 0:00:00,1
Local to go GmbH,Miba_Ventures_GmbH,food,berlin,cleebronn,0.0551,1986-12-28 0:00:00,1
Beneto Foods GmbH,Konfid.io_GmbH,food,berlin,albstadt,56.5,1965-09-17 0:00:00,1
QUARKWERK GmbH,Marcel_Schmidt,food,cologne,berlin,22.5,1988-12-05 0:00:00,1
Oelea Olivenöl GmbH,Bernd_Heuer,food,cologne,bamberg,6.6,,1
Oelea Olivenöl GmbH,DoubleDigit_GmbH,food,berlin,bamberg,0.7861,1974-09-13 0:00:00,1
Adap GmbH,Christoph_Goeken,software,hamburg,hamburg,0.1105,1990-09-19 0:00:00,1
Adap GmbH,Sebastian_Schreiner,software,other,hamburg,31.9,1996-12-18 0:00:00,1
Athleez UG (haftungsbeschränkt),Previdus_Beteiligungs_GmbH,sports,cologne,regensburg,17.848,1976-10-02 0:00:00,1
caralegal GmbH,Sven_Lackinger_Ventures_UG_(haftungsbeschränkt),legal_consulting,other,berlin,16.695,1990-01-20 0:00:00,1
MindLike UG (haftungsbeschränkt),Dr._Philipp_Schmidt,software,international,offenbach am main,25.002,1983-09-21 0:00:00,1
MindLike UG (haftungsbeschränkt),Jensen_GmbH,software,other,offenbach am main,23.642,,1
Founders1 GmbH,DresInvest_GmbH,software,other,berlin,11.59066667,1969-07-12 0:00:00,1
eFrexx GmbH,Michael_Näf,logistics,international,ratingen,1.4272,1973-08-05 0:00:00,1
CONROO GmbH,Uli_Richard_Meier,logistics,international,nürnberg,4.02,1983-12-02 0:00:00,1
Rematch Data Technologies GmbH,Montan-Ventures-Saar_GmbH,logistics,leipzig,minden,26.03005,1972-10-11 0:00:00,1
Eimsig GmbH,Schwenke_Consulting_UG_(haftungsbeschränkt),hardware,berlin,gudensberg,15.78,1983-09-25 0:00:00,1
EnterData GmbH,Alexander_Bernhard_Lippert,logistics,international,gelsenkirchen,0.120242395,1989-09-26 0:00:00,1
FIDOPOLI Software GmbH,TP_Invest_UG_(haftungsbeschränkt)_mit_Sitz_in_Rodgau,media,frankfurt,aschheim,23.12,1978-10-28 0:00:00,1
POOL Music GmbH,BIG_PICTURE_Venture_Capital_GmbH,media,berlin,münchen,51.105,1969-08-06 0:00:00,1
InstaReconstruct GmbH,MMM_Investment_GmbH,real_estate,munich,stuttgart,12.81,1970-08-12 0:00:00,1
CROOWS GmbH,Kübler_Holding_UG_(haftungsbeschränkt)_Sitz_in_Würzburg,media,other,berlin,8.75,1983-07-21 0:00:00,1
Yepoda GmbH,Cologne_Invest_GmbH,ecommerce,cologne,berlin,12.0,1956-08-19 0:00:00,1
Snoozi GmbH,Johannes_Westenhöfer,ecommerce,other,köln,16.002,1995-01-20 0:00:00,1
Hoodie Hoo Technologies GmbH,Reiner_Mauch,ecommerce,munich,essen,0.9064,,1
Twenty8 GmbH,Belmond_Capital_UG_(haftungsbeschränkt),medicine_biotech,berlin,krefeld,0.2366666667,1981-11-05 0:00:00,1
FOGSTER Technologies GmbH,Markus_Winter,medicine_biotech,berlin,menden,0.2916666667,1980-09-08 0:00:00,1
Deep Health GmbH,Hans_im_Glück_-_Kapital_UG_(haftungsbeschränkt),medicine_biotech,berlin,gröbenzell,1.75525,1982-03-04 0:00:00,1
German 3D Dental Factory GmbH,AVEL_GmbH,medicine_biotech,munich,düsseldorf,1.595,1969-04-30 0:00:00,1
noxt! GmbH,Vealo_Ventures_GmbH,medicine_biotech,other,löningen,4.111549632,1974-07-18 0:00:00,1
Ayuna Hub UG (haftungsbeschränkt),8eyes_GmbH,food,other,hamburg,0.48605,1961-10-28 0:00:00,1
ONOMOTION Niedersachsen GmbH,Prof._Dr._Jan-Berend_Meijer,mobility,cologne,salzgitter,32.725,1963-04-05 0:00:00,1
New.MOOVE GmbH,Daniel_Rene_Müller,mobility,cologne,aachen,30.715,1978-08-14 0:00:00,1
Phytolinc UG (haftungsbeschränkt),Freiling_Digital_GmbH,food,berlin,köln,3.6161,1982-07-22 0:00:00,1
Phytolinc UG (haftungsbeschränkt),Guntram_Friede,food,international,köln,1.0765,1982-07-09 0:00:00,1
NOW.delivery GmbH,Tritus_Holding_UG_(haftungsbeschränkt)_AG_Köln,logistics,cologne,hamburg,0.55215,1985-01-01 0:00:00,1
Legislayer GmbH,DCC_Ventures_GmbH_mit_dem_Sitz_in_Tübingen,legal_consulting,stuttgart,potsdam,23.25,1983-05-18 0:00:00,1
Legislayer GmbH,SJ_Ventures_GmbH,legal_consulting,frankfurt,potsdam,37.485,1984-04-25 0:00:00,1
Intelligent LTS GmbH,Sixt-Georg_Otto_Günther_von_Kapff,legal_consulting,munich,köln,1.1595,1967-05-28 0:00:00,1
maris digital GmbH,Werner_Geissler,software,munich,neufahrn b.freising,3.941833333,1953-04-25 0:00:00,1
MASSAY GmbH,FRENKEN_Enterprises_GMbH,ecommerce,cologne,münchen,13.0,1979-03-01 0:00:00,1
Avatar Engines GmbH,Elouma_GmbH,software,cologne,mannheim,33.75,1982-04-12 0:00:00,1
urlscan GmbH,Dr._Johannes-Tobias_Lorenz,software,berlin,aachen,1.0619,1976-03-01 0:00:00,1
Langlauf Security Automation GmbH,Thilo_von_Selchow_GmbH,software,cologne,lippstadt,5.583925,1962-04-30 0:00:00,1
Isarsoft GmbH,AWV_Worth&Value_GmbH,software,berlin,garching b.münchen,2.06785,1974-04-28 0:00:00,1
Perfguide GmbH,Jünger_Invest_UG_(haftungsbeschränkt),software,munich,nürnberg,0.3149029125,1993-01-04 0:00:00,1
Perfguide GmbH,Dr._Sepita_An-_sari_Pir_Seraei,software,munich,nürnberg,5.3,1978-11-21 0:00:00,1
Siller Digital GmbH,Sebastian_Rettlinger,software,munich,mössingen,22.07595,1985-06-26 0:00:00,1
Melted Entertainment GmbH,CEGI_Beteiligungsgesellschaft_mbH,medicine_biotech,hamburg,bruchsal,0.625,1985-04-24 0:00:00,1
Melted Entertainment GmbH,LSFH_GmbH,medicine_biotech,other,bruchsal,0.785,1984-02-25 0:00:00,1
PERCEPTX GmbH,"Pfeil,_Linus_Gene_Alexander",software,frankfurt,neu wulmstorf,2.5,1993-09-02 0:00:00,1
NIRLAB science UG (haftungsbeschränkt),Grossmann_Ventures_UG_(haftungsbeschränkt),medicine_biotech,berlin,magdeburg,0.34775,1989-08-23 0:00:00,1
SILVERTON Tech GmbH,Philipp_Köhler_Ventures_GmbH,ecommerce,frankfurt,düsseldorf,37.5,1993-04-26 0:00:00,1
img.ly GmbH,"Greiner,_Gunter",software,frankfurt,bochum,0.837,1978-08-07 0:00:00,1
Rocket Fitness GmbH,Vagabund_Ventures_UG_(haftungsbeschränkt)_mit_Sitz_in_Elmenhorst/Lichtenhagen,sports,other,bad rappenau,34.3751,1983-05-09 0:00:00,1
Initium GmbH,Integra_GmbH,sports,other,schwäbisch hall,11.19,1962-12-29 0:00:00,1
CIKONI GmbH,Gega_Ventures_UG_(haftungsbeschränkt_),mobility,berlin,stuttgart,19.915,1982-11-12 0:00:00,1
Abstract Factory UG (haftungsbeschränkt),Florian_Brinkmann,software,hamburg,kleinmachnow,16.0,1980-12-08 0:00:00,1
Striazin Sports GmbH,Leblon_Capital_GmbH,sports,munich,schwalbach,0.86,1968-04-27 0:00:00,1
StayFree GmbH,FS_Vermögensverwaltung_GmbH,tourism,stuttgart,konstanz,22.27666667,1986-01-22 0:00:00,1
exfinity GmbH,Ambi-Vest_UG_(haftungsbeschränkt,tourism,berlin,münchen,56.25,1988-05-10 0:00:00,1
Culevo GmbH,Dr._Stefan_Hehn,tourism,frankfurt,münchen,2.54376,1961-08-22 0:00:00,1
Yonikorn GmbH,Everpreneur_Capital_GmbH,advertising,berlin,berlin,4.2095,1973-01-23 0:00:00,1
CdC Trading Company GmbH,HighFlyer_Ventures_GmbH,ecommerce,international,münchen,16.95,1988-01-14 0:00:00,1
Nanahoa GmbH,Kotique_Capital_UG_(haftungsbeschränkt)_-_AG,ecommerce,berlin,gräfelfing,12.21785,1990-07-06 0:00:00,1
Fair Login UG (haftungsbeschränkt),ProReSus_GmbH,software,other,hannover,48.0,1975-02-03 0:00:00,1
LIVELEX GmbH,Helmut_Cornelius_Nanz,legal_consulting,stuttgart,frankfurt am main,26.315,1969-11-05 0:00:00,1
una.cycle UG (haftungsbeschränkt),TF_Dom_Ventures_UG_(haftungsbeschränkt),environmental_technology,berlin,magdeburg,1.567,1987-05-15 0:00:00,1
traide AI GmbH,Erler_Ventures_UG_(haftungsbeschränkt),logistics,leipzig,berlin,29.16665,1983-05-14 0:00:00,1
Innmaker GmbH,Markus_Hartung,tourism,other,berlin,28.04878,1988-07-12 0:00:00,1
intestx GmbH,Annegret_Jatzkewitz,ecommerce,berlin,berlin,5.134,1955-04-12 0:00:00,1
210x Solutions GmbH,Digital_Invest_GmbH,staffing,stuttgart,schriesheim,2.1107,1980-05-16 0:00:00,1
Quadruped Robotics UG (haftungsbeschränkt),JÖRG_ROTT,ecommerce,frankfurt,bergheim,0.59,1973-05-30 0:00:00,1
Future4Retail GmbH,Markus_Hammes,software,frankfurt,bad kötzting,5.43,1963-07-01 0:00:00,1
EA95 Berlin UG (haftungsbeschränkt),Sutor_Vermögensverwaltungs_GmbH,service,munich,berlin,1.2492,1981-03-15 0:00:00,1
SeedForward GmbH,Avi_Cohen,agriculture,international,osnabrück,8.97,1981-05-03 0:00:00,1
BerlinSim GmbH,7gen_Holdings_GmbH,education,berlin,berlin,0.37985,1982-03-09 0:00:00,1
doinstruct Media GmbH,Tobias_Lang,software,other,osnabrück,29.78,1972-12-14 0:00:00,1
path2.ai GmbH,Pascal_Rimbach,software,cologne,siegburg,0.82,1985-10-10 0:00:00,1
Xplainme GmbH,Bayard_Ventures_UG_(haftungsbeschränkt),education,cologne,köln,21.43,1980-01-31 0:00:00,1
DNA GmbH,Michael_Truch_Holding_GmbH_Michael_Truch_Holding_GmbH_,software,cologne,aschaffenburg,60.0,1974-07-14 0:00:00,1
QuizHero GmbH,PR-Beteiligungs-_und_Managementgesellschaft_mbH_AG,gaming,hamburg,berlin,15.0,1964-01-27 0:00:00,1
Cabdo GmbH,Färber_Ventures_UG_(haftungsbeschränkt),mobility,berlin,dortmund,21.54,1982-05-10 0:00:00,1
Neurosphere UG (haftungsbeschränkt),Connect_Ventures_Three_LP,medicine_biotech,international,berlin,14.44795,1976-11-20 0:00:00,1
myRapunzel GmbH,Beck_UG_(haftungsbeschränkt),ecommerce,hamburg,mannheim,3.0,1986-12-16 0:00:00,1
myRapunzel GmbH,Timo_Kaiser,ecommerce,other,mannheim,26.6665,1980-10-13 0:00:00,1
Recunited GmbH,Sebastian_Müller_UG_(haftungsbeschränkt),staffing,munich,berlin,29.145825,1978-09-28 0:00:00,1
ONEZERO X GmbH,Andreas_Koch,sports,other,wiesbaden,1.75,1957-01-09 0:00:00,1
Nui Care GmbH,JDoing_GmbH,medicine_biotech,stuttgart,münchen,12.501,1982-12-19 0:00:00,1
daisygrip GmbH,Mehl_Beteiligungen_GmbH,medicine_biotech,munich,dummerstorf ot kavelstorf,1.358856664,1985-01-01 0:00:00,1
LateBack UG (haftungsbeschränkt),Tim_Schloen,mobility,stuttgart,darmstadt,0.00395,1968-04-28 0:00:00,1
Upblock UG (haftungsbeschränkt),joge_UG_(haftungsbeschränkt),blockchain_crypto,other,großostheim,1.415,1981-02-17 0:00:00,1
real-cis GmbH,Bold_Ventures_GmbH,construction,berlin,langen (hessen),7.9568,1980-10-29 0:00:00,1
Zasta GmbH,"Becker,_Christian_Matthias",finance,cologne,rostock,41.06,1968-11-25 0:00:00,1
Seeland Webfactory UG (haftungsbeschränkt),Booom_Capital_GmbH,logistics,berlin,seelingstädt,0.3203,1989-12-09 0:00:00,1
corvitac GmbH,Woltertainment_GmbH,agriculture,cologne,hannover,1.235,1967-01-31 0:00:00,1
Zeedz GmbH,LC_Finance_GmbH,gaming,other,berlin,2.31,1969-07-15 0:00:00,1
Vamos.ai GmbH,Florian_Sieber,media,other,frankfurt am main,15.0,1985-08-03 0:00:00,1
TAKT.ing GmbH,Gorilla_Beteiligungen_UG_(haftungsbeschränkt),construction,berlin,landsberg am lech,5.988466667,1982-04-01 0:00:00,1
SKLT Strahlkraft Lasertechnik GmbH,Dr._Carsten_Müller_Beteiligungs_GmbH,industry,cologne,berlin,0.00237408,1972-12-11 0:00:00,1
PlanHero Software GmbH,Schwarz_Verwaltung_UG_(haftungsbeschränkt),staffing,stuttgart,dresden,5.0,1975-04-27 0:00:00,1
PlanHero Software GmbH,Michael_Hallen_Beteiligungs_GmbH,staffing,cologne,dresden,13.63,1960-09-20 0:00:00,1
Law & Audrey Legal Tech UG (haftungsbeschränkt),Gaia_Beteiligungen_GmbH,legal_consulting,berlin,stuttgart,17.325,1956-11-07 0:00:00,1
Regpit GmbH,Hanseatic_Digital_JPL_UG_(haftungsbeschränkt),legal_consulting,hamburg,berlin,29.45,1981-06-05 0:00:00,1
Todix GmbH,Dr._Gerhard_Scheuch,software,other,monheim am rhein,9.4635,1955-11-12 0:00:00,1
Blue teleclinic UG (haftungsbeschränkt),HNB_Capital_GmbH,medicine_biotech,munich,magdeburg,4.28,1977-04-07 0:00:00,1
dhc-digital GmbH,DKCI_UG_(haftungsbeschränkt)_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,software,berlin,stuttgart,0.9017,1989-07-05 0:00:00,1
IT-Labs GmbH,liventura_GmbH,medicine_biotech,berlin,fürth,0.72425,1974-04-01 0:00:00,1
The Impact Company GmbH,ELUNDA_GmbH,environmental_technology,munich,berlin,0.50575,1961-07-25 0:00:00,1
LawUp UG (haftungsbeschränkt),Circos_Beteiligungs_UG_(haftungsbeschränkt),legal_consulting,other,münchen,1.74245,1969-12-24 0:00:00,1
Sativia GmbH,Capitis_Invest_UG_(haftungsbeschränkt),ecommerce,berlin,gelnhausen,7.54655,1983-06-24 0:00:00,1
Sativia GmbH,Unternehmertum_f�rdern_RL_UG_(haftungsbeschr�nkt),ecommerce,berlin,gelnhausen,51.12165,1990-05-01 0:00:00,1
Unidy GmbH,Prof._Dr_.-_Ing._Kai-Uwe_Schröder,sports,hamburg,hamburg,13.0,1973-02-12 0:00:00,1
ACT Air Coating Technologies GmbH,Andreas_Herrmann,environmental_technology,other,karlsruhe,17.446,1963-03-29 0:00:00,1
InstaMaterial GmbH,Vierte_AFM_Beteiligungs_GmbH,industry,other,stuttgart,28.88,1968-03-24 0:00:00,1
Cyber Transport Control GmbH,Gian_Reto_à_Porta,logistics,international,braunschweig,0.7961,1985-03-02 0:00:00,1
ISU-TEC GmbH,Hendrik_Helwig,industry,hamburg,mauer,0.9666666667,1984-01-12 0:00:00,1
Digital Reset UG (haftungsbeschränkt),Ingenium_Ventures_UG,service,munich,hannover,23.25,1987-02-27 0:00:00,1
Crazy Koalas GmbH,Kai_Rieke_Holding_GmbH,software,berlin,münchen,6.024,,1
stone-H UG (haftungsbeschränkt),Florian_Swoboda,hardware,berlin,stuttgart,19.75133333,1989-03-02 0:00:00,1
Sphera Technology GmbH,BJF-Holding_GmbH,industry,other,münchen,2.759,1960-08-19 0:00:00,1
Mimetik UG (haftungsbeschränkt),Thomas_Weber,hardware,frankfurt,dresden,17.75,1992-06-20 0:00:00,1
U-PAX GmbH,Khaled_Helioui,ecommerce,international,münchen,0.10305,1983-06-18 0:00:00,1
Every. GmbH,Stephan_Rüschenbaum,food,other,berlin,40.3,1994-08-18 0:00:00,1
SCHNALZ Audio GmbH,Marcel_Kubli,media,international,sankt augustin,2.39,1976-05-14 0:00:00,1
MYBOTSHOP UG (haftungsbeschränkt),Aurelius_Holding_UG_(haftungsbeschränkt),ecommerce,berlin,bergheim,30.785,1993-10-22 0:00:00,1
HEADFOUND GmbH,Peter_Koch,staffing,hamburg,köln,25.5,1965-12-26 0:00:00,1
Urbify Technologies GmbH,Solomon-Daniel_Dines,logistics,international,berlin,0.325,1972-01-01 0:00:00,1
Calyxa GmbH,Gommel_Family_UG_(haftungsbeschränkt),food,other,münchen,57.5,1971-04-21 0:00:00,1
Rosenmeister LegalTech GmbH,JCL_Investment_GmbH,legal_consulting,international,berlin,1.40805,1979-02-21 0:00:00,1
Rosenmeister LegalTech GmbH,"Mader,_Nico",legal_consulting,stuttgart,berlin,1.98152408,1980-03-28 0:00:00,1
m4 wireless GmbH,Christof_Roland_Langer,hardware,hamburg,berlin,62.98,1968-01-01 0:00:00,1
Gentlemen Socks Club GmbH,Helen_Oy,ecommerce,international,freiburg im breisgau,17.29725,,1
TARGETHUNTING GmbH,Lummerstein_Holding_GmbH,staffing,other,köln,11.42,1982-06-29 0:00:00,1
LEAD - Digitalisierung GmbH,Hubertz_Beteiligungen_GmbH,industry,munich,winterbach,0.4049,,1
AMIRA Interactive GmbH,Bedia_Jüttner,medicine_biotech,other,neuss,17.5,1987-05-06 0:00:00,1
Seashell GmbH,Christian_Peters,software,berlin,düsseldorf,21.0,1981-08-10 0:00:00,1
Divizend GmbH,Harke_Beteiligungen_UG_(haftungsbeschränkt)Harke_Beteiligungen_UG_(haftungsbeschränkt),finance,other,münchen,20.0,1992-11-13 0:00:00,1
Ekko GmbH,Dr._Christoph_Franz,industry,international,witten,1.9505,1960-05-02 0:00:00,1
Konfid.io GmbH,Antara_Media_GmbH,service,berlin,berlin,1.08,1977-09-02 0:00:00,1
synatos GmbH,Nico_Erik_Rosberg,construction,international,berlin,8.125,1985-05-27 0:00:00,1
Konfid.io Contract Solutions UG (haftungsbeschränkt),Dr._Thomas_Heinrich,blockchain_crypto,munich,berlin,6.335,1963-05-02 0:00:00,1
inotronix GmbH,"Edition.VC_GmbH,_Dresden",logistics,other,wüstenrot,66.66666667,1983-01-10 0:00:00,1
Upsters Energy GmbH,FAMG_Ventures_UG_(haftungsbeschränkt),food,munich,frankfurt am main,13.071,1985-09-12 0:00:00,1
VZ Networks GmbH,Bachem_Ventures_GmbH,media,cologne,berlin,0.4846666667,1985-11-14 0:00:00,1
e.Volution GmbH,CFR_Venture_UG_(haftungsbeschraenkt),mobility,frankfurt,aachen,19.125,1988-07-04 0:00:00,1
ME Mobile Education GmbH,Jörg_Johannes_Schröder,education,hamburg,nürnberg,3.625,1963-01-05 0:00:00,1
DnA Industry Solutions GmbH,DNCL_GmbH,industry,munich,düsseldorf,62.5,1962-08-17 0:00:00,1
RSX Technologies GmbH,Dr._Dr._Alexander_Weiss,software,other,stuttgart,22.5,1967-02-11 0:00:00,1
Next Lotto GmbH,Niklas_Günther,software,hamburg,konstanz,27.77776667,1983-11-06 0:00:00,1
IMG Fibertech GmbH,Bayesian_Ventures_UG_(haftungsbeschränkt),environmental_technology,berlin,köln,44.375,1978-02-13 0:00:00,1
wisefood GmbH,Marik_Hermann_Ventures_UG_(haftungsbeschränkt),food,other,garching,16.91,1990-06-29 0:00:00,1
CLUBA GmbH,FRESH_Media_GmbH,sports,munich,pliezhausen,50.4872,1969-02-12 0:00:00,1
Performance Recruiting GmbH,Grabmayr_Enterprises_GmbH,staffing,munich,hamburg,32.34,1983-09-15 0:00:00,1
ETX Abwicklungsgesellschaft mbH,Peter-Daniel_Schaberger,media,munich,berlin,12.36,1972-02-12 0:00:00,1
ZenKoPA GmbH,Dr._Christian_Poensgen_UG_(haftungsbeschränkt)_AG_Köln,medicine_biotech,cologne,leipzig,0.8075,1987-10-08 0:00:00,1
CareLove GmbH,Harald_Schwardt,medicine_biotech,frankfurt,dresden,10.24,1953-04-19 0:00:00,1
Simple Mobility GmbH,Sujay_Tyle,mobility,international,berlin,0.0811,1993-09-03 0:00:00,1
Raylytic GmbH,Martin_Wagner,medicine_biotech,hamburg,leipzig,50.00145,1990-05-30 0:00:00,1
